source,target,relation
intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,uses
course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--3d52e51e-f6db-4719-813c-48002a99f43a,mitigates
malware--aad11e34-02ca-4220-91cd-2ed420af4db3,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,uses
intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
tool--79dd477a-8226-4b3d-ad15-28623675f221,attack-pattern--890c9858-598c-401d-a4d5-c67ebcdd703a,uses
attack-pattern--84601337-6a55-4ad7-9c35-79e0d1ea2ab3,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf,subtechnique-of
malware--9dbdadb6-fdbf-490f-a35f-38762d06a0d2,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,uses
malware--1996aed9-6234-4c1d-a145-e8a4913679dd,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
intrusion-set--c0291346-defe-48d7-9542-9e074ba1bdfb,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,mitigates
malware--6a0ef5d4-fc7c-4dda-85d7-592e4dbdc5d9,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
malware--93289ecf-4d15-4d6b-a9c3-4ab27e145ef4,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
x-mitre-detection-strategy--195e8d37-dfe6-4dc8-8012-dc80984872aa,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,detects
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,uses
malware--c5ec3344-e156-4b41-accb-274362e5dae8,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,uses
malware--099ecff2-41b8-436d-843c-038a9aa9aa69,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,uses
malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8,attack-pattern--677569f9-a8b0-459e-ab24-7f18091fa7bf,uses
malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f,mitigates
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,malware--8787e86d-8475-4f13-acea-d33eb83b6105,uses
malware--e9c72c02-b55a-4852-b2eb-c7031d215414,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84,uses
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,uses
malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,uses
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,uses
malware--00e7d565-9883-4ee5-b642-8fd17fd6a3f5,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,uses
malware--3824852d-1957-4712-9da0-38143723c060,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,uses
x-mitre-detection-strategy--56752265-8647-4ce2-bc6c-c38c2e14685c,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2,detects
tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,attack-pattern--fc742192-19e3-466c-9eb5-964a97b29490,uses
malware--d6b3fcd0-1c86-4350-96f0-965ed02fcc51,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,uses
malware--76fde8df-3495-47c9-82eb-125c4f7fb621,attack-pattern--f2857333-11d4-45bf-b064-2c28d8525be5,uses
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,uses
attack-pattern--bbc3cba7-84ae-410d-b18b-16750731dfa2,attack-pattern--edadea33-549c-4ed1-9783-8f5a5853cbdf,subtechnique-of
malware--e8545794-b98c-492b-a5b3-4b5a02682e37,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,uses
malware--cc4c1287-9c86-4447-810c-744f3880ec37,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,attack-pattern--fbd91bfc-75c2-4f0c-8116-3b4e722906b3,uses
malware--a60657fa-e2e7-4f8f-8128-a882534ae8c5,attack-pattern--b46a801b-fd98-491c-a25a-bca25d6e3001,uses
malware--7cdfccda-2950-4167-981a-60872ff5d0db,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,uses
tool--cb69b20d-56d0-41ab-8440-4a4b251614d4,attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf,uses
malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,uses
course-of-action--90c218c3-fbf8-4830-98a7-e8cfb7eaa485,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,mitigates
malware--63c2a130-8a5b-452f-ad96-07cf0af12ffe,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
malware--56e6b6c2-e573-4969-8bab-783205cebbbf,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
course-of-action--f9f9e6ef-bc0a-41ad-ba11-0924e5e84c4c,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd,mitigates
malware--54a73038-1937-4d71-a253-316e76d5413c,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82,uses
malware--3fc44c12-b16e-4de1-8869-cf0eb4446070,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,uses
malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,attack-pattern--a29aa77c-a88d-4f19-bab9-7751941b2e2d,uses
campaign--83e1f587-34da-44cc-b65b-a72479cb1616,intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attributed-to
malware--ef2247bf-8062-404b-894f-d65d00564817,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,uses
tool--75d8b521-6b6a-42ff-8af3-d97e20ce12a5,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,uses
malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,uses
course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,attack-pattern--b8902400-e6c5-4ba2-95aa-2d35b442b118,mitigates
malware--47124daf-44be-4530-9c63-038bc64318dd,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,uses
malware--089aa00a-99ac-46b4-9cf8-4224d463566d,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--6fb36c6f-bb3d-4ed6-9471-cb9933e5c154,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,uses
attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,subtechnique-of
intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba,uses
intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
malware--df0b59fe-0193-49ea-84e1-9207139c716c,attack-pattern--b831f51c-d22f-4724-bbab-60d056bd1150,uses
malware--8caa18af-4758-4fd3-9600-e8af579e89ed,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,uses
malware--20945359-3b39-4542-85ef-08ecb4e1c174,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,uses
malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433,uses
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--0c8ab3eb-df48-4b9c-ace7-beacaac81cc5,uses
malware--9c629607-03e4-4952-b481-2d54221d2783,attack-pattern--7c0f17c9-1af6-4628-9cbd-9e45482dd605,uses
malware--56aa3c82-ed40-4b5a-84bf-7231356d9e96,attack-pattern--4bed873f-0b7d-41d4-b93a-b6905d1f90b0,uses
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,malware--5f1d4579-4e8f-48e7-860e-2da773ae432e,uses
malware--91c57ed3-7c32-4c68-b388-7db00cb8dac6,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,uses
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,malware--9fd4e24b-3b12-4c7c-925f-226e2e3c3758,uses
x-mitre-detection-strategy--6f59bdfc-8352-4e6f-bef1-cc59b4e9b04d,attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd,detects
x-mitre-detection-strategy--f273ee4a-e468-4a01-bb1a-f3a687518ded,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,detects
malware--82cb34ba-02b5-432b-b2d2-07f55cbf674d,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,uses
malware--2a70812b-f1ef-44db-8578-a496a227aef2,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,uses
malware--dd889a55-fb2c-4ec7-8e9f-c399939a49e1,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
tool--f91162cc-1686-4ff8-8115-bf3f61a4cc7a,attack-pattern--75b9a4d2-d4e2-4ca1-9aab-1badd9e05fd0,uses
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,uses
malware--99854cc8-f202-4e03-aa0a-4f8a4af93229,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
malware--77e0ecf7-ca91-4c06-8012-8e728986a87a,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
campaign--4fdd2487-26c1-494e-8702-ec5abe9aa1d9,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235,mitigates
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,uses
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,malware--56f46b17-8cfa-46c0-b501-dd52fef394e2,uses
intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
course-of-action--90c218c3-fbf8-4830-98a7-e8cfb7eaa485,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,mitigates
malware--3c02fb1f-cbdb-48f5-abaf-8c81d6e0c322,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,uses
course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,attack-pattern--0ad7bc5c-235a-4048-944b-3b286676cb74,mitigates
malware--295721d2-ee20-4fa3-ade3-37f4146b4570,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
malware--3c18ad16-9eaf-4649-984e-68551bff0d47,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,uses
malware--751b77e6-af1f-483b-93fe-eddf17f92a64,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,uses
intrusion-set--a5cfbc79-316c-42f2-915d-6e8fef4085f8,attack-pattern--16cdd21f-da65-4e4f-bc04-dd7d198c7b26,uses
malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,uses
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,uses
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--3b0e52ce-517a-4614-a523-1bd5deef6c5e,uses
campaign--aa73efef-1418-4dbe-b43c-87a498e97234,attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27,uses
malware--ae9d818d-95d0-41da-b045-9cabea1ca164,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,uses
malware--53ab35c2-d00e-491a-8753-41d35ae7e547,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,uses
malware--b5dc19b7-588d-403b-848d-c868bd61ffa1,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,uses
malware--da5880b4-f7da-4869-85f2-e0aba84b8565,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
malware--6cd07296-14aa-403d-9229-6343d03d4752,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
malware--eff1a885-6f90-42a1-901f-eef6e7a1905e,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c,uses
malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,malware--8bdfe255-e658-4ddd-a11c-b854762e451d,uses
attack-pattern--f8ba7d61-11c5-4130-bafd-7c3ff5fbf4b5,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb,subtechnique-of
x-mitre-detection-strategy--440ddaf2-4e80-4699-90d7-0bdccdfeece6,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783,detects
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--f4b843c1-7e92-4701-8fed-ce82f8be2636,uses
malware--d18cb958-f4ad-4fb3-bb4f-e8994d206550,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345,uses
campaign--b03d5112-e23a-4ac8-add0-be7502d24eff,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,uses
campaign--8d2bc130-89fe-466e-a4f9-6bce6129c2b8,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,uses
intrusion-set--c0291346-defe-48d7-9542-9e074ba1bdfb,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,uses
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,uses
malware--6f6f67c9-556d-4459-95c2-78d272190e52,attack-pattern--93591901-3172-4e94-abf8-6034ab26f44a,uses
malware--58c5a3a1-928f-4094-9e98-a5a4e56dd5f3,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--a0e6614a-7740-4b24-bd65-f1bde09fc365,uses
malware--6cd07296-14aa-403d-9229-6343d03d4752,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,uses
campaign--81e89fb4-8d07-4d8a-82f4-bf084f9d5d53,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,uses
malware--11e36d5b-6a92-4bf9-8eb7-85eb24f59e22,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,uses
malware--7908f855-5b5b-4d6a-acbc-af6b45ec27ad,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c,uses
malware--8ec6e3b4-b06d-4805-b6aa-af916acc2122,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1,attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b,uses
malware--c984b414-b766-44c5-814a-2fe96c913c12,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b,uses
malware--be471c69-12d5-4bcc-9dad-3d42c3dbca4b,attack-pattern--853c4192-4311-43e1-bfbb-b11b14911852,uses
course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,mitigates
intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
malware--7cc63f0f-f24f-4cda-9e9f-61bde1d52297,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,uses
malware--7230ded7-3b1a-4d6e-9735-d0ffd47af9f6,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6,uses
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,uses
course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,attack-pattern--451a9977-d255-43c9-b431-66de80130c8c,mitigates
malware--fb4e3792-e915-4fdd-a9cd-92dfa2ace7aa,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,uses
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,uses
intrusion-set--813636db-3939-4a45-bea9-6113e970c029,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,uses
malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,uses
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,mitigates
malware--2a70812b-f1ef-44db-8578-a496a227aef2,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,uses
malware--05318127-5962-444b-b900-a9dcfe0ff6e9,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,uses
campaign--add4d9de-1256-4166-83b8-57087288dced,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,uses
course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,attack-pattern--f9e9365a-9ca2-4d9c-8e7c-050d73d1101a,mitigates
malware--1dac60f2-7d53-4a3e-95d1-cb2e875d5491,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,uses
attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7,subtechnique-of
malware--50be4e81-db74-41a2-a9aa-423314082bea,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
malware--7e6c2a9d-9dc1-4eb0-b27c-91e8076a9d77,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,uses
malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
tool--975737f1-b10d-476f-8bda-3ec26ea57172,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,uses
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,malware--ec9e00dd-0313-4d5b-8105-c20aa47abffc,uses
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--6ee2dc99-91ad-4534-a7d8-a649358c331f,uses
tool--11f8d7eb-1927-4806-9267-3a11d4d4d6be,attack-pattern--768dce68-8d0d-477a-b01d-0eea98b963a1,uses
attack-pattern--4ffc1794-ec3b-45be-9e52-42dbcb2af2de,attack-pattern--b8017880-4b1e-42de-ad10-ae7ac6705166,subtechnique-of
campaign--a010610e-22cb-437e-bfde-b78861bdca7a,attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac,uses
attack-pattern--e0232cb0-ded5-4c2e-9dc7-2893142a5c11,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf,subtechnique-of
malware--0852567d-7958-4f4b-8947-4f840ec8d57d,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,uses
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,tool--da04ac30-27da-4959-a67d-450ce47d9470,uses
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,uses
malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,uses
x-mitre-detection-strategy--a62dbd10-5b61-489c-a465-8f792792778e,attack-pattern--43881e51-ac74-445b-b4c6-f9f9e9bf23fe,detects
x-mitre-detection-strategy--621ecbd0-a183-4dbd-913c-656436e62c1d,attack-pattern--1bae753e-8e52-4055-a66d-2ead90303ca9,detects
malware--542e3384-341a-455b-bb48-4917b25e3b00,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,uses
campaign--7ab2f1a1-26af-4204-ad84-d640fde391da,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,uses
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945,uses
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,uses
malware--8c8e8b01-b4b1-479b-a7a9-78c40a12b916,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,uses
malware--71fe9df1-1c6f-430c-ab9b-ff3c11074e52,attack-pattern--6836813e-8ec8-4375-b459-abb388cb1a35,uses
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,uses
intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,uses
malware--fb261c56-b80e-43a9-8351-c84081e7213d,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,uses
x-mitre-detection-strategy--9031c511-d7ff-410e-9144-d3afee390210,attack-pattern--9d48cab2-7929-4812-ad22-f536665f0109,detects
attack-pattern--cc36eeae-2209-4e63-89d3-c97e19edf280,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,subtechnique-of
malware--b350b47f-88fe-4921-8538-6d9c59bac84e,attack-pattern--a29aa77c-a88d-4f19-bab9-7751941b2e2d,uses
malware--a36eedea-9523-4abb-96e8-205f171ee763,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,uses
malware--71fe9df1-1c6f-430c-ab9b-ff3c11074e52,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab,uses
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,tool--981acc4c-2ede-4b56-be6e-fa1a75f37acf,uses
malware--835a79f1-842d-472d-b8f4-d54b545c341b,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,uses
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,uses
malware--6f6f67c9-556d-4459-95c2-78d272190e52,attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32,uses
malware--17b40f60-729f-4fe8-8aea-cc9ee44a95d5,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
attack-pattern--3975dbb5-0e1e-4f5b-bae1-cf2ab84b46dc,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,subtechnique-of
malware--4e6464d2-69df-4e56-8d4c-1973f84d7b80,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,uses
campaign--808d6b30-df4e-4341-8248-724da4bac650,attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163,uses
x-mitre-detection-strategy--e769419e-39f6-478d-97b8-cf0672fa635b,attack-pattern--924d273c-be0d-4d8d-af58-2dddb15ef1e2,detects
malware--3be1fb7a-0f7e-415e-8e3a-74a80d596e68,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,uses
malware--76abb3ef-dafd-4762-97cb-a35379429db4,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,uses
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,tool--294e2560-bd48-44b2-9da2-833b5588ad11,uses
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3,uses
intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab,uses
malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,uses
campaign--ba6dfa37-f401-4140-88b0-8938f2895e61,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,uses
course-of-action--21da4fd4-27ad-4e9c-b93d-0b9b14d02c96,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,mitigates
campaign--4fd53ccc-c6b1-4e3c-abe8-a456d46d789e,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,uses
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
